Label,PSD_bin_1,PSD_bin_2,PSD_bin_3,PSD_bin_4,PSD_bin_5,PSD_bin_6,PSD_bin_7,PSD_bin_8,PSD_bin_9,PSD_bin_10,PSD_bin_11,PSD_bin_12,PSD_bin_13,PSD_bin_14,PSD_bin_15,PSD_bin_16,PSD_bin_17,PSD_bin_18,PSD_bin_19,PSD_bin_20,PSD_bin_21,PSD_bin_22,PSD_bin_23,PSD_bin_24,PSD_bin_25,PSD_bin_26,PSD_bin_27,PSD_bin_28,PSD_bin_29,PSD_bin_30
LTE,0.4294820971336731,0.4142863941489518,0.4933160643670357,0.4858359267286409,0.5718413934754504,0.4992071141108159,0.5613978883720162,0.5219547838006646,0.5275113997786326,0.443797718500982,0.4965642448918098,0.4935535846247486,0.4605768280670391,0.5010838344091786,0.4552412398605108,0.5057611444506073,0.5732592023659593,0.5684981514460073,0.4864840846924829,0.4676608342955283,0.5983723052614642,0.4970919721810325,0.6032555703221566,0.5551230565548027,0.4999796346875275,0.4940241284978016,0.4330306185600566,0.6269373522886004,0.4709382103796658,0.4287888451563835
LTE,0.4841768155525788,0.3873617220868778,0.4342404466023201,0.4910321204604598,0.487412269289498,0.3951741736054847,0.5278340272013332,0.5138044220513726,0.5158851394564765,0.5496880569314605,0.4533020969297799,0.4809948184898548,0.558898995250608,0.4975292750390394,0.5784161256228515,0.5017419097149142,0.5197324895033693,0.4501883020153979,0.4701158441499234,0.4586542098457087,0.4614125323024861,0.5201750601079491,0.4945639765631854,0.4210378007447907,0.4792511813070857,0.4668683579246909,0.4266013179255122,0.4511477641627586,0.5812416568977888,0.5022619629209193
LTE,0.5329195504022163,0.4810422265792947,0.4767661736727324,0.4811136590950813,0.4790714306757974,0.4939358706563029,0.4769101244397958,0.5354145357699369,0.4852914794217826,0.4530396933624075,0.5504893816501722,0.4399732922250691,0.5120007681622712,0.4849902182636069,0.3948019259302389,0.4319769046739767,0.4336009904453369,0.4895194876006271,0.4434297215191033,0.5034876885317888,0.4420018374604115,0.5058445186206052,0.5146462922535916,0.5516624860296248,0.5221206572580523,0.4621034078958267,0.4365645576131539,0.5081279089036379,0.422538508918816,0.5097323500361619
LTE,0.4852376098595924,0.5054092958896699,0.5905266801883373,0.5197820082556338,0.5386507409165545,0.4119319404933239,0.4763399167251736,0.5647497162060822,0.5362146368916653,0.5773294651133849,0.5375031338191442,0.4895879061518998,0.4121890364692456,0.4064968595765635,0.5057761893495518,0.4528654774460421,0.5788053858078767,0.5131860166189983,0.5737651525715561,0.514293163755043,0.4642235940907132,0.4915389294470233,0.5164152942905103,0.5554387027318303,0.5481260599982547,0.6102271452572263,0.4538604818751128,0.4987870843265751,0.4967420655408562,0.4784321017081414
LTE,0.4929777365576576,0.5124956629251962,0.5128193103670291,0.4554121192442076,0.5198304110264099,0.4730413562105588,0.5762177933417298,0.4875780044470239,0.5296813869321357,0.5196008165243529,0.5399941780011385,0.4884021039348714,0.4975935527134429,0.515536466098085,0.4386916730923879,0.4918350526820113,0.5220305984262622,0.4856771701273147,0.4991407288400859,0.4623044040813573,0.5078362274320029,0.4544974851421904,0.479188690381138,0.4238436942175689,0.5117025150092847,0.5097911981250258,0.565317264608531,0.6070466121613877,0.4334424954720468,0.6972509162265645
LTE,0.512954551407162,0.5531245868995042,0.4752140665353536,0.3815064048190301,0.49235890245458,0.4427435376427838,0.5129957988010105,0.5004838955626366,0.5383972625127166,0.481018749984032,0.464376112906273,0.4440131670965841,0.5527928838727978,0.5972469132243994,0.4913356741491936,0.4526528560173106,0.5306391432683505,0.5291269500188489,0.458028432981227,0.4648156011600706,0.4384247805894425,0.5745539838528955,0.5181645061720389,0.5124157473665465,0.5044599817172489,0.4959923500283726,0.5128502343487761,0.4991344795936998,0.4806978811288801,0.4163104829926138
LTE,0.4899104358368433,0.4631160088840796,0.4163898734394442,0.4434931455785105,0.567370167288658,0.4353815252825848,0.52469745112774,0.4712804896072573,0.507219757925599,0.4498243710517218,0.5454310364469868,0.4687443023731379,0.5276845213734029,0.5008551423305245,0.5967531248364988,0.5050328749964212,0.5573850866640766,0.4748991703251072,0.3692908522486497,0.4864036240384661,0.5554782544087368,0.5063283521524792,0.538549245542082,0.4336513988481492,0.5251869347301461,0.5626483151090825,0.5411898192686319,0.4688485660154627,0.4814190534047848,0.4653707714219816
LTE,0.5548459606348175,0.4460416936200941,0.4405771340580343,0.4548290208314978,0.5699050127845098,0.4945182614947614,0.5555333431109702,0.4719973499970459,0.4952731353452397,0.535744961549627,0.5437299777911688,0.3859882168296906,0.5478755705691619,0.5830063764992223,0.4285881648861934,0.5859986115879323,0.4500160778088175,0.4748839138202265,0.4884921561975653,0.4075737726896702,0.4722182362582557,0.5140045968557388,0.5050877207184311,0.4663586157214003,0.3946343071717749,0.4968740700883154,0.4633642728038337,0.4805284337275305,0.44166669014455,0.4584822677162424
LTE,0.567032227417426,0.5046239884524173,0.5705955152157436,0.5369500851823771,0.4617596782176783,0.5243847858045697,0.5508118936630372,0.5490428093510566,0.5178798122935971,0.4765543975231859,0.4888115150459707,0.4856892323689747,0.4739729745240751,0.4190991500459767,0.4781550586679912,0.4678453077761748,0.5319538601356287,0.4941943983833906,0.5287349472744763,0.5665747161200032,0.5610083278571285,0.6144039696382236,0.5058956228231118,0.5163359852903159,0.4937103046647243,0.5385113870149769,0.4722615660499406,0.4819933708420089,0.4006183942659098,0.4563689686328991
LTE,0.5323066083544903,0.5761631707244004,0.4592111941564168,0.4913343134444274,0.4339835917022399,0.5238802420207969,0.4268458024978061,0.4414461663332535,0.5636634025138688,0.5344602288543019,0.6117147917654596,0.4903901260275573,0.5254249263221714,0.4658917997972961,0.5186284943252231,0.5386403927929596,0.5089607583850625,0.4754859418760419,0.5299897774502821,0.4890180315270938,0.4724177058230846,0.4018581492108391,0.4731894083958122,0.5149916036755738,0.4873816648613162,0.49890086037922,0.5144942917110477,0.4286034467212206,0.5222933204696611,0.5997285586802542
LTE,0.5522315596990486,0.5547512917591721,0.5476343661792324,0.5053101683067581,0.4851510973865167,0.527163018846952,0.5186087515548263,0.5519204407058187,0.4696280778663985,0.4994296909074681,0.4912767177412684,0.5219659384062391,0.4167169197578068,0.4385008438744585,0.5738501613971264,0.4993776386399581,0.6273031521151194,0.5924358657076557,0.5109103409927527,0.4266908687289265,0.5046309155960665,0.5373935771466497,0.4747133686310401,0.5119519680575808,0.5326612283334142,0.4859868507822214,0.5329395317653018,0.4485271394416726,0.4313244367022515,0.4902527837306811
LTE,0.539386536404324,0.4855959115799836,0.6057441572531187,0.5242295459174314,0.4799928753606672,0.4601925323230322,0.4199984428973071,0.4765984976575844,0.4905510917336448,0.440103552183871,0.4730749606291478,0.4884427471014593,0.531419282647933,0.4890829614559279,0.5729176356281619,0.3875347702104879,0.5149110495020056,0.4105410820311611,0.5283019305870196,0.5194885169276232,0.6144062988362379,0.4824702937309265,0.5271478415057977,0.4834544069493116,0.4872565406385948,0.5636200395282688,0.4813851781709287,0.4848223894462664,0.5295460206946145,0.5258037355002022
LTE,0.437777328498201,0.5047787673959222,0.5409734772750248,0.5088091326035677,0.4630645831325718,0.3639488215864611,0.5607995124937768,0.4897568579682571,0.5225000341754432,0.5301073642133974,0.5349190478929768,0.5003375854100771,0.5610580724205508,0.4668941987007079,0.4751406042807951,0.5675700498290622,0.4535858174890873,0.4235625059452766,0.4259469795247831,0.6039691770342503,0.5479707234412521,0.5502870070026479,0.507329365768353,0.5009712833837869,0.5048213228460923,0.5195096167213316,0.4503437358439568,0.4223189592567421,0.524362374219215,0.560908301817303
LTE,0.4205696845160785,0.4771410512776778,0.5236205515582051,0.571780727618677,0.4802479428925621,0.4978957451113269,0.5159516424907475,0.4892077232067436,0.5066465928201757,0.5080126637177959,0.5100439372930529,0.4459130570334514,0.4561500963164802,0.4602728178391873,0.558671533982034,0.5402235649103022,0.5134755634428807,0.448473087007515,0.5501406649506979,0.4691916201632762,0.4260015023271711,0.5144381931258892,0.5294479554185506,0.4831969562059118,0.4777568974190876,0.5148317722746797,0.5073139516072263,0.4792817395970684,0.5242564710171951,0.6697007697770779
LTE,0.5317659452205941,0.4820259568131577,0.4328052852628083,0.5480823910496585,0.5451968065379673,0.4853199991670257,0.5320176510561873,0.5091807548164083,0.4292065615119655,0.4500317126341879,0.4408813765990318,0.4496473854682181,0.5842946807114544,0.4257166611179038,0.513976487809176,0.525063551769854,0.4954651317649083,0.5461755684933647,0.4609880032141456,0.505067320204136,0.4758047372882359,0.5681764797557547,0.4724363688984022,0.4668930528682092,0.5385321368651717,0.4944744606256612,0.5403533914192282,0.4732194531401507,0.4955566008621904,0.599767769805137
LTE,0.4724050654752234,0.5478859637287862,0.5261669826193527,0.4710191944630463,0.4349393242488912,0.4989125205665195,0.4756557277195203,0.5039182442647879,0.5768922949556331,0.5113334403773594,0.4755375335169446,0.4893336562986176,0.4818275659374957,0.5923396325505453,0.5402620594384414,0.5157986029828419,0.5042146370383932,0.5439414731290404,0.5517933514272403,0.4619597642731866,0.4596641750573441,0.5215205692366385,0.4534969925175248,0.5102718784328774,0.5498751626678319,0.4863344467023425,0.4996155230209843,0.5735718542238252,0.5610435062070737,0.4935738830491742
LTE,0.4990123602831404,0.4299303920399629,0.5436864992575181,0.5461032647877271,0.5023204817200568,0.4931959556226923,0.5097046087723046,0.3887621901292298,0.4997197953225414,0.5176390337210145,0.560450566148133,0.5012214738130761,0.5467275559679423,0.532108791995546,0.5245636658493166,0.6169517073008878,0.5577264559144841,0.6048041497705727,0.5414017045715247,0.5384790593292289,0.5664375626631568,0.4589761539044732,0.5358296445039593,0.468337687369262,0.5310954105468035,0.5168942499969429,0.5881958925977165,0.5587543806924741,0.5135502328193676,0.5666051042846152
LTE,0.5132678390611256,0.4884222786750759,0.4861256207461528,0.4816400469136514,0.4538944817361615,0.4568680411908004,0.430096272857318,0.4757787069744382,0.509347452498931,0.4615396955626984,0.4887648783026851,0.4353003044996294,0.4832187829772693,0.5800734803708272,0.4725863694199441,0.4368787608168337,0.5094808604080309,0.4937566920863839,0.4762618514270177,0.4968275918815844,0.4820942273570962,0.380940107373648,0.523384644338246,0.4594321204343178,0.4431428265029913,0.4827624727727512,0.5377474199286475,0.4271248390242996,0.4834448682281183,0.4801574669643414
LTE,0.5331451459750702,0.5381491694498731,0.5078868560824572,0.4874375759271113,0.54293855483371,0.4784485359552705,0.4371684115230818,0.5106922387459325,0.5144304871447487,0.6603278431115401,0.4907455046955162,0.5175596412778565,0.5311987620386921,0.4914249552715508,0.4453550291327556,0.5363309100142967,0.4820327147249484,0.542906605793433,0.5695182641795341,0.5088336518322985,0.5022127559424434,0.4140957245332933,0.4963203534285536,0.4508143627143515,0.4204670153193827,0.479955658644707,0.4854152569703054,0.4927652560533271,0.572130094720901,0.5673477671187735
LTE,0.5071738302227483,0.4259931039294645,0.4726668357430817,0.4766596696259869,0.5728354877068087,0.447351295961551,0.4564420535879203,0.4980297691342771,0.5200588117851432,0.4947294651717761,0.4934932502916636,0.477941396935888,0.3955251895281635,0.5004686840195106,0.54114766634285,0.494304115224129,0.4227700310011248,0.529472560373006,0.4273924577740793,0.4534871852913165,0.5032955151562837,0.4390146451555601,0.4475177762521694,0.5280376235852591,0.4865547034022768,0.4504420630762602,0.5437319896581345,0.5911546533621663,0.5150731461490508,0.5860060688810665
LTE,0.5079977705919737,0.3988239848551297,0.4244304355948488,0.5767728214497826,0.5579126959870534,0.5024219198464092,0.4511090774571774,0.4607932922202892,0.5698893947877255,0.571476522270695,0.4937442326121983,0.5250899348189404,0.4940077174189832,0.5969694240281621,0.6048742507056996,0.4521105763278839,0.4564132645532255,0.4502586934316815,0.5536091394664047,0.5969591263880857,0.4995989023795911,0.6307225910276172,0.4826793574346015,0.418756741294049,0.4330448830368205,0.4953488992686667,0.613809441815901,0.5232987025138812,0.5061391962790137,0.5157612685143445
LTE,0.5414689120581679,0.4673510775189411,0.5463957007692999,0.4386095628957601,0.5033006479069901,0.6162961272805407,0.509739522081796,0.6152488779349927,0.5258158089582139,0.5068630988134315,0.4060564225031052,0.5539644914894277,0.5673781757733872,0.469733154601526,0.4640851031292873,0.5032079572491488,0.4986507523323499,0.486790747972203,0.4697579979394124,0.4623213661130346,0.4595549943211957,0.5082274514237193,0.4944265242505452,0.5148093633202099,0.4916110071801794,0.434133774326743,0.4937894154262667,0.4925312025765923,0.5192885753053686,0.4396722132683936
LTE,0.5201052726328032,0.593872637192575,0.4402258161008334,0.4504162079059075,0.596407379041924,0.520738310809294,0.5603841939216696,0.4361484991794159,0.4387296007928817,0.4322969942224706,0.5985308701167183,0.5448454442364483,0.4741529926764934,0.4714320629891062,0.5123758430821492,0.5170760937765698,0.5537705307525207,0.3957078030501323,0.5650449859121738,0.5963662582187641,0.5673103520245372,0.4932155943126343,0.5579720725219578,0.5156709650299618,0.5216760378031501,0.57251499121777,0.4622133461342773,0.5187938747575299,0.5552243125837927,0.4165950570755916
LTE,0.5114121286505496,0.4443908853312046,0.5141057996638976,0.4921086972977244,0.449920411558208,0.4803962250692293,0.4093252321743987,0.5344752085600412,0.5166280600038549,0.5669560192409699,0.4462245796118183,0.4685432114710466,0.5975397055715653,0.4532039702025104,0.5904389169965634,0.4290307063207217,0.4888590108055951,0.6344291224575621,0.4713825494786361,0.4445257293395204,0.4468230290489424,0.4836788823204888,0.4336068839802758,0.4974215764781285,0.497831810854646,0.4439034290875787,0.5305869401589379,0.5283972240961948,0.4975938329787177,0.436483469224522
